datePk;dateId;dateYear;dateYearISO;dateMonthYear;dateWeekYearISO;dateQuarterYear;dateMonth;dateDay;dateDaySuffix;dateWeekDay;dateWeekDayName;dateWeekDayNameShort;dateWeekDayNameFirstLetter;dateDayOfYear;dateWeekOfMonth;dateWeekOfYear;dateWeekOfYearISO;dateMonthName;dateMonthNameShort;dateMonthNameFirstLetter;dateQuarter;dateQuarterName;dateQuarterShort;dateIsWeekend;dateIsHolidayInd;dateWeekDayStartsMonday;dateWeekDayNamePL;dateMonthNamePL;dateWeekOfYearStartsMonday;firstDayWorkBefore;firstDayWorkAfter;firstDayNoHolidayNoSaturdayAfter;firstDayNoHolidayNoSundayAfter;firstDayNoHolidayNoSaturdayAfterData;firstDayNoSaturdayNoHolidayOrSundayHolidayName;firstDayNoSaturdayNoHolidayOrSundayHolidayIsHoliday;firstDayNoSaturdayNoHolidayOrSundayHoliday;isThuHolyday;isFriHolyday;isSatHolyday;isWeekendParcelServiceBreakInd;courierBillingPeriodDateFk;courierBillingPeriodStartDateFk;courierBillingPeriodEndDateFk;xlsDate;dwhDateFrom;dwhDateTo;dwhCurrRec;dwhAuditCd;dwhAuditCp;dwhAuditMd;dwhAuditMp
20210926;2021-09-26;2021;2021;09.2021;T38-2021;Q3-2021;9;26;th;1;Sunday;SUN;S;269;5;40;38;September;SEP;S;3;Third;Qtr 3;1;0;7;Niedziela;Wrzesień;39;20210924;20210927;20210927;20210927;20210927;MON;0;20210927;0;0;0;0;20210916;20210916;20210930;44465;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201210;2020-12-10;2020;2020;12.2020;T50-2020;Q4-2020;12;10;th;5;Thursday;THU;T;345;2;50;50;December;DEC;D;4;Fourth;Qtr 4;0;0;4;Czwartek;Grudzień;50;20201209;20201211;20201211;20201211;20201211;FRI;0;20201211;0;0;0;NULL;20201201;20201201;20201215;44175;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221001;2022-10-01;2022;2022;10.2022;T39-2022;Q4-2022;10;1;st;7;Saturday;SAT;S;274;1;40;39;October;OCT;O;4;Fourth;Qtr 4;1;0;6;Sobota;Październik;40;20220930;20221003;20221002;20221003;20221002;SUN;0;20221002;0;0;0;0;20221001;20221001;20221015;44835;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221021;2022-10-21;2022;2022;10.2022;T42-2022;Q4-2022;10;21;st;6;Friday;FRI;F;294;4;43;42;October;OCT;O;4;Fourth;Qtr 4;0;0;5;Piątek;Październik;43;20221020;20221024;20221023;20221022;20221023;SUN;0;20221023;0;0;0;0;20221016;20221016;20221031;44855;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221115;2022-11-15;2022;2022;11.2022;T46-2022;Q4-2022;11;15;th;3;Tuesday;TUE;T;319;3;47;46;November;NOV;N;4;Fourth;Qtr 4;0;0;2;Wtorek;Listopad;47;20221114;20221116;20221116;20221116;20221116;WED;0;20221116;0;0;0;0;20221101;20221101;20221115;44880;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220426;2022-04-26;2022;2022;04.2022;T17-2022;Q2-2022;4;26;th;3;Tuesday;TUE;T;116;5;18;17;April;APR;A;2;Second;Qtr 2;0;0;2;Wtorek;Kwiecień;18;20220425;20220427;20220427;20220427;20220427;WED;0;20220427;0;0;0;0;20220416;20220416;20220430;44677;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201225;2020-12-25;2020;2020;12.2020;T52-2020;Q4-2020;12;25;th;6;Friday;FRI;F;360;4;52;52;December;DEC;D;4;Fourth;Qtr 4;0;1;5;Piątek;Grudzień;52;20201223;20201228;20201227;20201228;20201227;SUN;0;20201227;1;1;1;NULL;20201216;20201216;20201231;44190;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220815;2022-08-15;2022;2022;08.2022;T33-2022;Q3-2022;8;15;th;2;Monday;MON;M;227;3;34;33;August;AUG;A;3;Third;Qtr 3;0;1;1;Poniedziałek;Sierpień;34;20220812;20220816;20220816;20220816;20220816;TUE;0;20220816;0;0;0;0;20220801;20220801;20220815;44788;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221120;2022-11-20;2022;2022;11.2022;T46-2022;Q4-2022;11;20;th;1;Sunday;SUN;S;324;4;48;46;November;NOV;N;4;Fourth;Qtr 4;1;0;7;Niedziela;Listopad;47;20221118;20221121;20221121;20221121;20221121;MON;0;20221121;0;0;0;0;20221116;20221116;20221130;44885;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220714;2022-07-14;2022;2022;07.2022;T28-2022;Q3-2022;7;14;th;5;Thursday;THU;T;195;3;29;28;July;JUL;J;3;Third;Qtr 3;0;0;4;Czwartek;Lipiec;29;20220713;20220715;20220715;20220715;20220715;FRI;0;20220715;0;0;0;0;20220701;20220701;20220715;44756;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220317;2022-03-17;2022;2022;03.2022;T11-2022;Q1-2022;3;17;th;5;Thursday;THU;T;76;3;12;11;March;MAR;M;1;First;Qtr 1;0;0;4;Czwartek;Marzec;12;20220316;20220318;20220318;20220318;20220318;FRI;0;20220318;0;0;0;0;20220316;20220316;20220331;44637;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220422;2022-04-22;2022;2022;04.2022;T16-2022;Q2-2022;4;22;nd;6;Friday;FRI;F;112;4;17;16;April;APR;A;2;Second;Qtr 2;0;0;5;Piątek;Kwiecień;17;20220421;20220425;20220424;20220423;20220424;SUN;0;20220424;0;0;0;0;20220416;20220416;20220430;44673;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220607;2022-06-07;2022;2022;06.2022;T23-2022;Q2-2022;6;7;th;3;Tuesday;TUE;T;158;2;24;23;June;JUN;J;2;Second;Qtr 2;0;0;2;Wtorek;Czerwiec;24;20220606;20220608;20220608;20220608;20220608;WED;0;20220608;0;0;0;0;20220601;20220601;20220615;44719;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220611;2022-06-11;2022;2022;06.2022;T23-2022;Q2-2022;6;11;th;7;Saturday;SAT;S;162;2;24;23;June;JUN;J;2;Second;Qtr 2;1;0;6;Sobota;Czerwiec;24;20220610;20220613;20220612;20220613;20220612;SUN;0;20220612;0;0;0;0;20220601;20220601;20220615;44723;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211214;2021-12-14;2021;2021;12.2021;T50-2021;Q4-2021;12;14;th;3;Tuesday;TUE;T;348;3;51;50;December;DEC;D;4;Fourth;Qtr 4;0;0;2;Wtorek;Grudzień;51;20211213;20211215;20211215;20211215;20211215;WED;0;20211215;0;0;0;0;20211201;20211201;20211215;44544;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201215;2020-12-15;2020;2020;12.2020;T51-2020;Q4-2020;12;15;th;3;Tuesday;TUE;T;350;3;51;51;December;DEC;D;4;Fourth;Qtr 4;0;0;2;Wtorek;Grudzień;51;20201214;20201216;20201216;20201216;20201216;WED;0;20201216;0;0;0;NULL;20201201;20201201;20201215;44180;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221008;2022-10-08;2022;2022;10.2022;T40-2022;Q4-2022;10;8;th;7;Saturday;SAT;S;281;2;41;40;October;OCT;O;4;Fourth;Qtr 4;1;0;6;Sobota;Październik;41;20221007;20221010;20221009;20221010;20221009;SUN;0;20221009;0;0;0;0;20221001;20221001;20221015;44842;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220927;2022-09-27;2022;2022;09.2022;T39-2022;Q3-2022;9;27;th;3;Tuesday;TUE;T;270;5;40;39;September;SEP;S;3;Third;Qtr 3;0;0;2;Wtorek;Wrzesień;40;20220926;20220928;20220928;20220928;20220928;WED;0;20220928;0;0;0;0;20220916;20220916;20220930;44831;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230131;2023-01-31;2023;2023;01.2023;T5-2023;Q1-2023;1;31;st;3;Tuesday;TUE;T;31;5;5;5;January;JAN;J;1;First;Qtr 1;0;0;2;Wtorek;Styczeń;6;20230130;20230201;20230201;20230201;20230201;WED;0;20230201;0;0;0;0;20230116;20230116;20230131;44957;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210601;2021-06-01;2021;2021;06.2021;T22-2021;Q2-2021;6;1;st;3;Tuesday;TUE;T;152;1;23;22;June;JUN;J;2;Second;Qtr 2;0;0;2;Wtorek;Czerwiec;23;20210531;20210602;20210602;20210602;20210602;WED;0;20210602;0;0;0;0;20210601;20210601;20210615;44348;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200526;2020-05-26;2020;2020;05.2020;T22-2020;Q2-2020;5;26;th;3;Tuesday;TUE;T;147;5;22;22;May;MAY;M;2;Second;Qtr 2;0;0;2;Wtorek;Maj;22;20200525;20200527;20200527;20200527;20200527;WED;0;20200527;0;0;0;NULL;20200516;20200516;20200531;43977;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200607;2020-06-07;2020;2020;06.2020;T23-2020;Q2-2020;6;7;th;1;Sunday;SUN;S;159;2;24;23;June;JUN;J;2;Second;Qtr 2;1;0;7;Niedziela;Czerwiec;23;20200605;20200608;20200608;20200608;20200608;MON;0;20200608;0;0;0;NULL;20200601;20200601;20200615;43989;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210323;2021-03-23;2021;2021;03.2021;T12-2021;Q1-2021;3;23;rd;3;Tuesday;TUE;T;82;4;13;12;March;MAR;M;1;First;Qtr 1;0;0;2;Wtorek;Marzec;13;20210322;20210324;20210324;20210324;20210324;WED;0;20210324;0;0;0;0;20210316;20210316;20210331;44278;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200926;2020-09-26;2020;2020;09.2020;T39-2020;Q3-2020;9;26;th;7;Saturday;SAT;S;270;4;39;39;September;SEP;S;3;Third;Qtr 3;1;0;6;Sobota;Wrzesień;39;20200925;20200928;20200927;20200928;20200927;SUN;0;20200927;0;0;0;NULL;20200916;20200916;20200930;44100;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200420;2020-04-20;2020;2020;04.2020;T17-2020;Q2-2020;4;20;th;2;Monday;MON;M;111;4;17;17;April;APR;A;2;Second;Qtr 2;0;0;1;Poniedziałek;Kwiecień;17;20200417;20200421;20200421;20200421;20200421;TUE;0;20200421;0;0;0;NULL;20200416;20200416;20200430;43941;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200424;2020-04-24;2020;2020;04.2020;T17-2020;Q2-2020;4;24;th;6;Friday;FRI;F;115;4;17;17;April;APR;A;2;Second;Qtr 2;0;0;5;Piątek;Kwiecień;17;20200423;20200427;20200426;20200425;20200426;SUN;0;20200426;0;0;0;NULL;20200416;20200416;20200430;43945;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200115;2020-01-15;2020;2020;01.2020;T3-2020;Q1-2020;1;15;th;4;Wednesday;WED;W;15;3;3;3;January;JAN;J;1;First;Qtr 1;0;0;3;Środa;Styczeń;3;20200114;20200116;20200116;20200116;20200116;THU;0;20200116;0;0;0;NULL;20200101;20200101;20200115;43845;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201019;2020-10-19;2020;2020;10.2020;T43-2020;Q4-2020;10;19;th;2;Monday;MON;M;293;4;43;43;October;OCT;O;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Październik;43;20201016;20201020;20201020;20201020;20201020;TUE;0;20201020;0;0;0;NULL;20201016;20201016;20201031;44123;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210414;2021-04-14;2021;2021;04.2021;T15-2021;Q2-2021;4;14;th;4;Wednesday;WED;W;104;3;16;15;April;APR;A;2;Second;Qtr 2;0;0;3;Środa;Kwiecień;16;20210413;20210415;20210415;20210415;20210415;THU;0;20210415;0;0;0;0;20210401;20210401;20210415;44300;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210501;2021-05-01;2021;2021;05.2021;T17-2021;Q2-2021;5;1;st;7;Saturday;SAT;S;121;1;18;17;May;MAY;M;2;Second;Qtr 2;1;1;6;Sobota;Maj;18;20210430;20210504;20210502;20210504;20210502;SUN;0;20210502;0;0;1;0;20210501;20210501;20210515;44317;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210916;2021-09-16;2021;2021;09.2021;T37-2021;Q3-2021;9;16;th;5;Thursday;THU;T;259;3;38;37;September;SEP;S;3;Third;Qtr 3;0;0;4;Czwartek;Wrzesień;38;20210915;20210917;20210917;20210917;20210917;FRI;0;20210917;0;0;0;0;20210916;20210916;20210930;44455;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210219;2021-02-19;2021;2021;02.2021;T7-2021;Q1-2021;2;19;th;6;Friday;FRI;F;50;3;8;7;February;FEB;F;1;First;Qtr 1;0;0;5;Piątek;Luty;8;20210218;20210222;20210221;20210220;20210221;SUN;0;20210221;0;0;0;0;20210216;20210216;20210228;44246;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210816;2021-08-16;2021;2021;08.2021;T33-2021;Q3-2021;8;16;th;2;Monday;MON;M;228;3;34;33;August;AUG;A;3;Third;Qtr 3;0;0;1;Poniedziałek;Sierpień;34;20210813;20210817;20210817;20210817;20210817;TUE;0;20210817;0;0;0;0;20210816;20210816;20210831;44424;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200730;2020-07-30;2020;2020;07.2020;T31-2020;Q3-2020;7;30;th;5;Thursday;THU;T;212;5;31;31;July;JUL;J;3;Third;Qtr 3;0;0;4;Czwartek;Lipiec;31;20200729;20200731;20200731;20200731;20200731;FRI;0;20200731;0;0;0;NULL;20200716;20200716;20200731;44042;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211121;2021-11-21;2021;2021;11.2021;T46-2021;Q4-2021;11;21;st;1;Sunday;SUN;S;325;4;48;46;November;NOV;N;4;Fourth;Qtr 4;1;0;7;Niedziela;Listopad;47;20211119;20211122;20211122;20211122;20211122;MON;0;20211122;0;0;0;0;20211116;20211116;20211130;44521;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211127;2021-11-27;2021;2021;11.2021;T47-2021;Q4-2021;11;27;th;7;Saturday;SAT;S;331;4;48;47;November;NOV;N;4;Fourth;Qtr 4;1;0;6;Sobota;Listopad;48;20211126;20211129;20211128;20211129;20211128;SUN;0;20211128;0;0;0;0;20211116;20211116;20211130;44527;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210728;2021-07-28;2021;2021;07.2021;T30-2021;Q3-2021;7;28;th;4;Wednesday;WED;W;209;5;31;30;July;JUL;J;3;Third;Qtr 3;0;0;3;Środa;Lipiec;31;20210727;20210729;20210729;20210729;20210729;THU;0;20210729;0;0;0;0;20210716;20210716;20210731;44405;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200831;2020-08-31;2020;2020;08.2020;T36-2020;Q3-2020;8;31;st;2;Monday;MON;M;244;6;36;36;August;AUG;A;3;Third;Qtr 3;0;0;1;Poniedziałek;Sierpień;36;20200828;20200901;20200901;20200901;20200901;TUE;0;20200901;0;0;0;NULL;20200816;20200816;20200831;44074;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210629;2021-06-29;2021;2021;06.2021;T26-2021;Q2-2021;6;29;th;3;Tuesday;TUE;T;180;5;27;26;June;JUN;J;2;Second;Qtr 2;0;0;2;Wtorek;Czerwiec;27;20210628;20210630;20210630;20210630;20210630;WED;0;20210630;0;0;0;0;20210616;20210616;20210630;44376;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220310;2022-03-10;2022;2022;03.2022;T10-2022;Q1-2022;3;10;th;5;Thursday;THU;T;69;2;11;10;March;MAR;M;1;First;Qtr 1;0;0;4;Czwartek;Marzec;11;20220309;20220311;20220311;20220311;20220311;FRI;0;20220311;0;0;0;0;20220301;20220301;20220315;44630;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220418;2022-04-18;2022;2022;04.2022;T16-2022;Q2-2022;4;18;th;2;Monday;MON;M;108;4;17;16;April;APR;A;2;Second;Qtr 2;0;1;1;Poniedziałek;Kwiecień;17;20220415;20220419;20220419;20220419;20220419;TUE;0;20220419;0;0;0;0;20220416;20220416;20220430;44669;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200320;2020-03-20;2020;2020;03.2020;T12-2020;Q1-2020;3;20;th;6;Friday;FRI;F;80;3;12;12;March;MAR;M;1;First;Qtr 1;0;0;5;Piątek;Marzec;12;20200319;20200323;20200322;20200321;20200322;SUN;0;20200322;0;0;0;NULL;20200316;20200316;20200331;43910;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200809;2020-08-09;2020;2020;08.2020;T32-2020;Q3-2020;8;9;th;1;Sunday;SUN;S;222;3;33;32;August;AUG;A;3;Third;Qtr 3;1;0;7;Niedziela;Sierpień;32;20200807;20200810;20200810;20200810;20200810;MON;0;20200810;0;0;0;NULL;20200801;20200801;20200815;44052;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200927;2020-09-27;2020;2020;09.2020;T39-2020;Q3-2020;9;27;th;1;Sunday;SUN;S;271;5;40;39;September;SEP;S;3;Third;Qtr 3;1;0;7;Niedziela;Wrzesień;39;20200925;20200928;20200928;20200928;20200928;MON;0;20200928;0;0;0;NULL;20200916;20200916;20200930;44101;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220716;2022-07-16;2022;2022;07.2022;T28-2022;Q3-2022;7;16;th;7;Saturday;SAT;S;197;3;29;28;July;JUL;J;3;Third;Qtr 3;1;0;6;Sobota;Lipiec;29;20220715;20220718;20220717;20220718;20220717;SUN;0;20220717;0;0;0;0;20220716;20220716;20220731;44758;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220913;2022-09-13;2022;2022;09.2022;T37-2022;Q3-2022;9;13;th;3;Tuesday;TUE;T;256;3;38;37;September;SEP;S;3;Third;Qtr 3;0;0;2;Wtorek;Wrzesień;38;20220912;20220914;20220914;20220914;20220914;WED;0;20220914;0;0;0;0;20220901;20220901;20220915;44817;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221103;2022-11-03;2022;2022;11.2022;T44-2022;Q4-2022;11;3;rd;5;Thursday;THU;T;307;1;45;44;November;NOV;N;4;Fourth;Qtr 4;0;0;4;Czwartek;Listopad;45;20221102;20221104;20221104;20221104;20221104;FRI;0;20221104;0;0;0;0;20221101;20221101;20221115;44868;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220330;2022-03-30;2022;2022;03.2022;T13-2022;Q1-2022;3;30;th;4;Wednesday;WED;W;89;5;14;13;March;MAR;M;1;First;Qtr 1;0;0;3;Środa;Marzec;14;20220329;20220331;20220331;20220331;20220331;THU;0;20220331;0;0;0;0;20220316;20220316;20220331;44650;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220806;2022-08-06;2022;2022;08.2022;T31-2022;Q3-2022;8;6;th;7;Saturday;SAT;S;218;1;32;31;August;AUG;A;3;Third;Qtr 3;1;0;6;Sobota;Sierpień;32;20220805;20220808;20220807;20220808;20220807;SUN;0;20220807;0;0;0;0;20220801;20220801;20220815;44779;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220212;2022-02-12;2022;2022;02.2022;T6-2022;Q1-2022;2;12;th;7;Saturday;SAT;S;43;2;7;6;February;FEB;F;1;First;Qtr 1;1;0;6;Sobota;Luty;7;20220211;20220214;20220213;20220214;20220213;SUN;0;20220213;0;0;0;0;20220201;20220201;20220215;44604;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220324;2022-03-24;2022;2022;03.2022;T12-2022;Q1-2022;3;24;th;5;Thursday;THU;T;83;4;13;12;March;MAR;M;1;First;Qtr 1;0;0;4;Czwartek;Marzec;13;20220323;20220325;20220325;20220325;20220325;FRI;0;20220325;0;0;0;0;20220316;20220316;20220331;44644;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221025;2022-10-25;2022;2022;10.2022;T43-2022;Q4-2022;10;25;th;3;Tuesday;TUE;T;298;5;44;43;October;OCT;O;4;Fourth;Qtr 4;0;0;2;Wtorek;Październik;44;20221024;20221026;20221026;20221026;20221026;WED;0;20221026;0;0;0;0;20221016;20221016;20221031;44859;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220315;2022-03-15;2022;2022;03.2022;T11-2022;Q1-2022;3;15;th;3;Tuesday;TUE;T;74;3;12;11;March;MAR;M;1;First;Qtr 1;0;0;2;Wtorek;Marzec;12;20220314;20220316;20220316;20220316;20220316;WED;0;20220316;0;0;0;0;20220301;20220301;20220315;44635;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220222;2022-02-22;2022;2022;02.2022;T8-2022;Q1-2022;2;22;nd;3;Tuesday;TUE;T;53;4;9;8;February;FEB;F;1;First;Qtr 1;0;0;2;Wtorek;Luty;9;20220221;20220223;20220223;20220223;20220223;WED;0;20220223;0;0;0;0;20220216;20220216;20220228;44614;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220413;2022-04-13;2022;2022;04.2022;T15-2022;Q2-2022;4;13;th;4;Wednesday;WED;W;103;3;16;15;April;APR;A;2;Second;Qtr 2;0;0;3;Środa;Kwiecień;16;20220412;20220414;20220414;20220414;20220414;THU;0;20220414;0;0;0;0;20220401;20220401;20220415;44664;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220906;2022-09-06;2022;2022;09.2022;T36-2022;Q3-2022;9;6;th;3;Tuesday;TUE;T;249;2;37;36;September;SEP;S;3;Third;Qtr 3;0;0;2;Wtorek;Wrzesień;37;20220905;20220907;20220907;20220907;20220907;WED;0;20220907;0;0;0;0;20220901;20220901;20220915;44810;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221106;2022-11-06;2022;2022;11.2022;T44-2022;Q4-2022;11;6;th;1;Sunday;SUN;S;310;2;46;44;November;NOV;N;4;Fourth;Qtr 4;1;0;7;Niedziela;Listopad;45;20221104;20221107;20221107;20221107;20221107;MON;0;20221107;0;0;0;0;20221101;20221101;20221115;44871;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220530;2022-05-30;2022;2022;05.2022;T22-2022;Q2-2022;5;30;th;2;Monday;MON;M;150;5;23;22;May;MAY;M;2;Second;Qtr 2;0;0;1;Poniedziałek;Maj;23;20220527;20220531;20220531;20220531;20220531;TUE;0;20220531;0;0;0;0;20220516;20220516;20220531;44711;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220619;2022-06-19;2022;2022;06.2022;T24-2022;Q2-2022;6;19;th;1;Sunday;SUN;S;170;4;26;24;June;JUN;J;2;Second;Qtr 2;1;0;7;Niedziela;Czerwiec;25;20220617;20220620;20220620;20220620;20220620;MON;0;20220620;0;0;0;0;20220616;20220616;20220630;44731;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221016;2022-10-16;2022;2022;10.2022;T41-2022;Q4-2022;10;16;th;1;Sunday;SUN;S;289;4;43;41;October;OCT;O;4;Fourth;Qtr 4;1;0;7;Niedziela;Październik;42;20221014;20221017;20221017;20221017;20221017;MON;0;20221017;0;0;0;0;20221016;20221016;20221031;44850;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230116;2023-01-16;2023;2023;01.2023;T3-2023;Q1-2023;1;16;th;2;Monday;MON;M;16;3;3;3;January;JAN;J;1;First;Qtr 1;0;0;1;Poniedziałek;Styczeń;4;20230113;20230117;20230117;20230117;20230117;TUE;0;20230117;0;0;0;0;20230116;20230116;20230131;44942;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230128;2023-01-28;2023;2023;01.2023;T4-2023;Q1-2023;1;28;th;7;Saturday;SAT;S;28;4;4;4;January;JAN;J;1;First;Qtr 1;1;0;6;Sobota;Styczeń;5;20230127;20230130;20230129;20230130;20230129;SUN;0;20230129;0;0;0;0;20230116;20230116;20230131;44954;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201014;2020-10-14;2020;2020;10.2020;T42-2020;Q4-2020;10;14;th;4;Wednesday;WED;W;288;3;42;42;October;OCT;O;4;Fourth;Qtr 4;0;0;3;Środa;Październik;42;20201013;20201015;20201015;20201015;20201015;THU;0;20201015;0;0;0;NULL;20201001;20201001;20201015;44118;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211028;2021-10-28;2021;2021;10.2021;T43-2021;Q4-2021;10;28;th;5;Thursday;THU;T;301;5;44;43;October;OCT;O;4;Fourth;Qtr 4;0;0;4;Czwartek;Październik;44;20211027;20211029;20211029;20211029;20211029;FRI;0;20211029;0;0;0;0;20211016;20211016;20211031;44497;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
